Company Name,Location,Datum,Status Rocket,Cost,Status Mission,Country,Year,Rocket,Satellite
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Apr 04, 2019 11:01 UTC",StatusActive,48.5 ,Success,Kazakhstan,2019,Soyuz 2.1a,Progress MS-11 (72P)
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Mon Apr 01, 2019 03:57 UTC",StatusActive,21.0 ,Success,India,2019,PSLV-QL,EMISAT & Rideshares
CASC,"LC-2, Xichang Satellite Launch Center, China","Sun Mar 31, 2019 15:51 UTC",StatusActive,29.15 ,Success,China,2019,Long March 3B/E,Tianlian-2
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Thu Mar 28, 2019 23:27 UTC",StatusActive,7.5 ,Success,New Zealand,2019,Electron/Curie,Two Thumbs Up
OneSpace,"Site 95, Jiuquan Satellite Launch Center, China","Wed Mar 27, 2019 09:39 UTC",StatusActive,,Failure,China,2019,OS-M1,Lingque-1B
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Fri Mar 22, 2019 01:50 UTC",StatusActive,37.0 ,Success,France,2019,Vega,PRISMA
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Sat Mar 16, 2019 00:26 UTC",StatusRetired,,Success,USA,2019,"Delta IV Medium+ (5,4)",WGS-10
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Mar 14, 2019 19:14 UTC",StatusRetired,,Success,Kazakhstan,2019,Soyuz FG,Soyuz MS-12 (58S)
CASC,"LC-3, Xichang Satellite Launch Center, China","Sat Mar 09, 2019 16:28 UTC",StatusActive,29.15 ,Success,China,2019,Long March 3B/E,Zhongxing-6C
Exos,"Vertical Launch Area, Spaceport America, New Mexico","Sat Mar 02, 2019 17:45 UTC",StatusActive,,Partial Failure,New Mexico,2019,SARGE,Launch 2
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Sat Mar 02, 2019 07:49 UTC",StatusActive,50.0 ,Success,USA,2019,Falcon 9 Block 5,SpaceX Demo-1
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Wed Feb 27, 2019 21:37 UTC",StatusActive,,Success,France,2019,Soyuz ST-B/Fregat-M,OneWeb #1
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 22, 2019 01:45 UTC",StatusActive,50.0 ,Success,USA,2019,Falcon 9 Block 5,Nusantara Satu & Beresheet
VKS RF,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Feb 21, 2019 16:47 UTC",StatusActive,,Success,Kazakhstan,2019,Soyuz 2.1b/Fregat-M,EgyptSat-A
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Feb 05, 2019 21:01 UTC",StatusActive,200.0 ,Success,France,2019,Ariane 5 ECA,GSAT-31 & Hellas-Sat-4
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Tue Feb 05, 2019",StatusActive,,Failure,Iran,2019,Safir-1B+,Dousti
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Thu Jan 24, 2019 18:07 UTC",StatusActive,,Success,India,2019,PSLV-DL,Microsat-R
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA","Wed Jan 23, 2019 15:05 UTC",StatusActive,,Success,USA,2019,New Shepard,NS-10
CASC,"Site 95, Jiuquan Satellite Launch Center, China","Mon Jan 21, 2019 05:42 UTC",StatusActive,5.3 ,Success,China,2019,Long March 11,Jilin-1 Hyperspectral & Others
ULA,"SLC-6, Vandenberg AFB, California, USA","Sat Jan 19, 2019 19:10 UTC",StatusActive,350.0 ,Success,USA,2019,Delta IV Heavy,NROL-71
JAXA,"Mu Pad, Uchinoura Space Center, Japan","Fri Jan 18, 2019 00:50 UTC",StatusActive,39.0 ,Success,Japan,2019,Epsilon PBS,Innovative Satellite Technology Demonstration-1
ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Tue Jan 15, 2019 00:30 UTC",StatusActive,,Failure,Iran,2019,Simorgh,Payam-e Amirkabir
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Fri Jan 11, 2019 15:31 UTC",StatusActive,50.0 ,Success,USA,2019,Falcon 9 Block 5,Iridium-8
CASC,"LC-2, Xichang Satellite Launch Center, China","Thu Jan 10, 2019 17:11 UTC",StatusActive,29.15 ,Success,China,2019,Long March 3B/E,Zhongxing-2D (Chinasat-2D)
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Dec 29, 2018 08:02 UTC",StatusActive,,Success,China,2018,Long March 2D/YZ-3,Hongyan-1
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia","Thu Dec 27, 2018 02:07 UTC",StatusActive,48.5 ,Success,Russia,2018,Soyuz 2.1a/Fregat,Kanopus-V No. 5-6 & Rideshares
CASC,"LC-3, Xichang Satellite Launch Center, China","Mon Dec 24, 2018 16:53 UTC",StatusActive,,Success,China,2018,Long March 3C/E,TJS-3
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sun Dec 23, 2018 13:51 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,GPS III SV01
CASC,"Site 95, Jiuquan Satellite Launch Center, China","Fri Dec 21, 2018 23:51 UTC",StatusActive,5.3 ,Success,China,2018,Long March 11,Hongyun-1
VKS RF,"Site 200/39, Baikonur Cosmodrome, Kazakhstan","Fri Dec 21, 2018 00:20 UTC",StatusActive,65.0 ,Success,Kazakhstan,2018,Proton-M/Briz-M,Blagovest No.13L
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Wed Dec 19, 2018 16:37 UTC",StatusActive,,Success,France,2018,Soyuz ST-A/Fregat-M,CSO 1
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Wed Dec 19, 2018 10:40 UTC",StatusActive,47.0 ,Success,India,2018,GSLV Mk II,GSAT-7A
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Sun Dec 16, 2018 06:33 UTC",StatusActive,7.5 ,Success,New Zealand,2018,Electron/Curie,This one's for Pickering
CASC,"LC-2, Xichang Satellite Launch Center, China","Fri Dec 07, 2018 18:23 UTC",StatusActive,29.15 ,Success,China,2018,Long March 3B/E,Chang'e-4
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Fri Dec 07, 2018 04:12 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,"SaudiSAT 5A, & 5B and Others"
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Wed Dec 05, 2018 18:16 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,CRS-16
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Dec 04, 2018 20:37 UTC",StatusActive,200.0 ,Success,France,2018,Ariane 5 ECA,GSAT-11 & GEO-KOMPSAT 2A
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Mon Dec 03, 2018 18:34 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Spaceflight SSO-A
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Dec 03, 2018 11:31 UTC",StatusRetired,,Success,Kazakhstan,2018,Soyuz FG,Soyuz MS-11 (57S)
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Fri Nov 30, 2018 02:27 UTC",StatusRetired,41.8 ,Success,Russia,2018,Rokot/Briz KM,Cosmos 2530 to 2532
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Thu Nov 29, 2018 04:27 UTC",StatusActive,21.0 ,Success,India,2018,PSLV-CA,HySIS
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed Nov 21, 2018 01:42 UTC",StatusActive,37.0 ,Success,France,2018,Vega,Mohammed VI-B
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Mon Nov 19, 2018 23:40 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,"Shiyan-6, Jiading-1 (OKW-01), & Others"
CASC,"LC-3, Xichang Satellite Launch Center, China","Sun Nov 18, 2018 18:07 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M17 & M18
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Sat Nov 17, 2018 09:01 UTC",StatusRetired,85.0 ,Success,USA,2018,Antares 230,CRS NG-10
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Nov 16, 2018 18:14 UTC",StatusRetired,,Success,Kazakhstan,2018,Soyuz FG,Progress MS-10 (71P)
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Thu Nov 15, 2018 20:46 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Es'hail 2
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Wed Nov 14, 2018 11:38 UTC",StatusActive,62.0 ,Success,India,2018,GSLV Mk III,GSAT 29
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Sun Nov 11, 2018 03:50 UTC",StatusActive,7.5 ,Success,New Zealand,2018,Electron/Curie,It's Business Time
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Wed Nov 07, 2018 00:47 UTC",StatusActive,,Success,France,2018,Soyuz ST-B/Fregat-M,MetOp C
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Sat Nov 03, 2018 20:17 UTC",StatusActive,48.5 ,Success,Russia,2018,Soyuz 2.1b/Fregat,GLONASS-M No.54S
CASC,"LC-2, Xichang Satellite Launch Center, China","Thu Nov 01, 2018 15:57 UTC",StatusActive,29.15 ,Success,China,2018,Long March 3B/E,Beidou-3 G1
MHI,"LA-Y1, Tanegashima Space Center, Japan","Mon Oct 29, 2018 04:08 UTC",StatusActive,90.0 ,Success,Japan,2018,H-IIA 202,"Ibuki 2, KhalifaSat & Others"
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Mon Oct 29, 2018 00:47 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,"CFOSAT, Zhaojin-1, Hongyan-1, & Others"
Landspace,"Site 95, Jiuquan Satellite Launch Center, China","Sat Oct 27, 2018 08:00 UTC",StatusRetired,,Failure,China,2018,ZhuQue-1,CCTV Future-1
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Oct 25, 2018 00:15 UTC",StatusActive,35.0 ,Success,Russia,2018,Soyuz 2.1b,Lotus-S No.4
CASC,"LC-9, Taiyuan Satellite Launch Center, China","Wed Oct 24, 2018 22:57 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4B,Haiyang-2B
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Sat Oct 20, 2018 01:45 UTC",StatusActive,200.0 ,Success,France,2018,Ariane 5 ECA,BepiColombo
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Oct 17, 2018 04:15 UTC",StatusActive,153.0 ,Success,USA,2018,Atlas V 551,AEHF-4
CASC,"LC-3, Xichang Satellite Launch Center, China","Mon Oct 15, 2018 04:23 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M15 & M16
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Oct 11, 2018 08:40 UTC",StatusRetired,,Failure,Kazakhstan,2018,Soyuz FG,Soyuz MS-10 (56S)
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Tue Oct 09, 2018 02:43 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,Yaogan-32 Group 01
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Mon Oct 08, 2018 02:21 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,SAOCOM 1A
ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Sat Sep 29, 2018 04:13 UTC",StatusActive,,Success,China,2018,Kuaizhou 1A,CentiSpace-1 S1
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Sep 25, 2018 22:38 UTC",StatusActive,200.0 ,Success,France,2018,Ariane 5 ECA,Horizons-3e & Azerspace 2/Intelsat 38
MHI,"LA-Y2, Tanegashima Space Center, Japan","Sat Sep 22, 2018 17:52 UTC",StatusRetired,112.5 ,Success,Japan,2018,H-IIB,HTV-7
CASC,"LC-2, Xichang Satellite Launch Center, China","Wed Sep 19, 2018 14:07 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M13 & M14
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Sun Sep 16, 2018 16:38 UTC",StatusActive,21.0 ,Success,India,2018,PSLV-CA,SSTL-1 & NovaSAR-S
ULA,"SLC-2W, Vandenberg AFB, California, USA","Sat Sep 15, 2018 13:02 UTC",StatusRetired,,Success,USA,2018,Delta II 7420-10C,ICESat-2
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Sep 10, 2018 04:45 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Telstar 18V / APStar 5C
CASC,"Taiyuan Satellite Launch Center, China","Fri Sep 07, 2018 03:15 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,Haiyang 1C (HY-1C)
Exos,"Vertical Launch Area, Spaceport America, New Mexico","Sat Aug 25, 2018 18:15 UTC",StatusActive,,Partial Failure,New Mexico,2018,SARGE,Launch 1
CASC,"LC-3, Xichang Satellite Launch Center, China","Fri Aug 24, 2018 23:52 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M11 & M12
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France","Wed Aug 22, 2018 21:20 UTC",StatusActive,37.0 ,Success,France,2018,Vega,ADM-Aeolus
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Sun Aug 12, 2018 07:31 UTC",StatusActive,350.0 ,Success,USA,2018,Delta IV Heavy,Parker Solar Probe
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Aug 07, 2018 05:18 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Merah Putih (Telkom-4)
CASC,"LC-9, Taiyuan Satellite Launch Center, China","Tue Jul 31, 2018 03:00 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4B,Gaofen 11
CASC,"LC-3, Xichang Satellite Launch Center, China","Sun Jul 29, 2018 01:48 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M5 & M6
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Wed Jul 25, 2018 11:39 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Iridium-7
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Wed Jul 25, 2018 11:25 UTC",StatusRetired,,Success,France,2018,Ariane 5 ES,Galileo FOC FM19-FM22
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sun Jul 22, 2018 05:50 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Telstar 19V
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA","Wed Jul 18, 2018 15:11 UTC",StatusActive,,Success,USA,2018,New Shepard,NS-9 (Inflight Escape Test)
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Jul 09, 2018 21:51 UTC",StatusActive,48.5 ,Success,Kazakhstan,2018,Soyuz 2.1a,Progress MS-09 (70P)
CASC,"LC-2, Xichang Satellite Launch Center, China","Mon Jul 09, 2018 20:50 UTC",StatusActive,69.7 ,Success,China,2018,Long March 3A,BeiDou-2 I7
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Mon Jul 09, 2018 03:56 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,PRSS-1 & PakTES-1A
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 29, 2018 09:42 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,CRS-15
CASC,"LC-3, Xichang Satellite Launch Center, China","Wed Jun 27, 2018 03:30 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,XJSS A & B
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Sat Jun 16, 2018 21:30 UTC",StatusActive,,Success,Russia,2018,Soyuz 2.1b/Fregat-M,GLONASS-M No.53S
MHI,"LA-Y1, Tanegashima Space Center, Japan","Tue Jun 12, 2018 04:20 UTC",StatusActive,90.0 ,Success,Japan,2018,H-IIA 202,IGS Radar-6
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Jun 06, 2018 11:12 UTC",StatusRetired,,Success,Kazakhstan,2018,Soyuz FG,Soyuz MS-09 (55S)
CASC,"LC-2, Xichang Satellite Launch Center, China","Tue Jun 05, 2018 13:07 UTC",StatusActive,69.7 ,Success,China,2018,Long March 3A,Fengyun 2H
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Jun 04, 2018 04:29 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,SES-12
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Jun 02, 2018 04:13 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,Gaofen 6 & Luojia 1
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Tue May 22, 2018 19:47 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,Iridium-6 & GRACE-FO
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Mon May 21, 2018 04:44 UTC",StatusRetired,85.0 ,Success,USA,2018,Antares 230,CRS OA-9E
CASC,"LC-3, Xichang Satellite Launch Center, China","Sun May 20, 2018 21:28 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4C,"Queqiao, Longjiang 1 & 2"
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 11, 2018 20:14 UTC",StatusActive,50.0 ,Success,USA,2018,Falcon 9 Block 5,Bangabandhu-1
CASC,"LC-9, Taiyuan Satellite Launch Center, China","Tue May 08, 2018 18:28 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4C,Gaofen 5
ULA,"SLC-3E, Vandenberg AFB, California, USA","Sat May 05, 2018 11:05 UTC",StatusActive,109.0 ,Success,USA,2018,Atlas V 401,InSight
CASC,"LC-2, Xichang Satellite Launch Center, China","Thu May 03, 2018 16:05 UTC",StatusActive,29.15 ,Success,China,2018,Long March 3B/E,Apstar 6C
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA","Sun Apr 29, 2018 17:06 UTC",StatusActive,,Success,USA,2018,New Shepard,NS-8
CASC,"Site 95, Jiuquan Satellite Launch Center, China","Thu Apr 26, 2018 04:42 UTC",StatusActive,5.3 ,Success,China,2018,Long March 11,Zhuhai-1 2A to 2D
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia","Wed Apr 25, 2018 17:57 UTC",StatusRetired,41.8 ,Success,Russia,2018,Rokot/Briz KM,Sentinel-3B
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Wed Apr 18, 2018 22:51 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,Transiting Exoplanet Survey Satellite (TESS)
VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Wed Apr 18, 2018 22:12 UTC",StatusActive,65.0 ,Success,Kazakhstan,2018,Proton-M/Briz-M,Blagovest-12L
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Sat Apr 14, 2018 23:13 UTC",StatusActive,153.0 ,Success,USA,2018,Atlas V 551,AFSPC-11
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Wed Apr 11, 2018 22:34 UTC",StatusActive,31.0 ,Success,India,2018,PSLV-XL,IRNSS-1I
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Tue Apr 10, 2018 04:25 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4C,"Yaogan 31 A, B, & C"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Apr 05, 2018 21:34 UTC",StatusActive,200.0 ,Success,France,2018,Ariane 5 ECA,Superbird-B3/DSN-1 & HYLAS-4
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Apr 02, 2018 20:30 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,CRS-14
CASC,"LC-9, Taiyuan Satellite Launch Center, China","Sat Mar 31, 2018 03:22 UTC",StatusActive,64.68 ,Success,China,2018,Long March 4C,Gaofen-1 02-04
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Fri Mar 30, 2018 14:14 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,Iridium-5
CASC,"LC-2, Xichang Satellite Launch Center, China","Thu Mar 29, 2018 17:50 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M9 & M10
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Mar 29, 2018 17:38 UTC",StatusActive,,Success,Russia,2018,Soyuz 2.1v,Cosmos 2525
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Thu Mar 29, 2018 11:26 UTC",StatusActive,47.0 ,Success,India,2018,GSLV Mk II,GSAT-6A
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Mar 21, 2018 17:44 UTC",StatusRetired,,Success,Kazakhstan,2018,Soyuz FG,Soyuz MS-08 (54S)
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Mar 17, 2018 07:10 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,LKW-4
Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Fri Mar 09, 2018 17:10 UTC",StatusActive,,Success,France,2018,Soyuz ST-B/Fregat-MT,O3b FM13-FM16
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Mar 06, 2018 05:33 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,Hispasat 30W-6
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu Mar 01, 2018 22:02 UTC",StatusActive,145.0 ,Success,USA,2018,Atlas V 541,GOES-S (GOES-17)
MHI,"LA-Y1, Tanegashima Space Center, Japan","Tue Feb 27, 2018 04:34 UTC",StatusActive,90.0 ,Success,Japan,2018,H-IIA 202,IGS-Optical 6
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Thu Feb 22, 2018 14:17 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 3,"PAZ & Tintin A, Tintin B"
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Feb 13, 2018 08:13 UTC",StatusActive,48.5 ,Success,Kazakhstan,2018,Soyuz 2.1a,Progress MS-08 (69P)
CASC,"LC-2, Xichang Satellite Launch Center, China","Mon Feb 12, 2018 05:10 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M3 & M4
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Tue Feb 06, 2018 20:45 UTC",StatusActive,90.0 ,Success,USA,2018,Falcon Heavy,Test Flight
JAXA,"Uchinoura Space Center, Japan","Sat Feb 03, 2018 05:03 UTC",StatusActive,,Success,Japan,2018,SS-520,Tricom-1R
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Fri Feb 02, 2018 07:50 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,CSES & Rideshares
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia","Thu Feb 01, 2018 02:07 UTC",StatusActive,48.5 ,Success,Russia,2018,Soyuz 2.1a/Fregat-M,Kanopus-V No. 3-4 & Rideshares
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Wed Jan 31, 2018 21:25 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 3,GovSat-1 / SES-16
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Jan 25, 2018 22:20 UTC",StatusActive,200.0 ,Partial Failure,France,2018,Ariane 5 ECA,SES-14/GOLD & Al Yah-3
CASC,"LC-3, Xichang Satellite Launch Center, China","Thu Jan 25, 2018 05:39 UTC",StatusActive,30.8 ,Success,China,2018,Long March 2C,"Yaogan 30 J, K & L"
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Sun Jan 21, 2018 01:43 UTC",StatusActive,7.5 ,Success,New Zealand,2018,Electron/Curie,Still Testing
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Sat Jan 20, 2018 00:48 UTC",StatusActive,115.0 ,Success,USA,2018,Atlas V 411,SBIRS GEO-4
CASC,"Site 95, Jiuquan Satellite Launch Center, China","Fri Jan 19, 2018 04:12 UTC",StatusActive,5.3 ,Success,China,2018,Long March 11,"Jilin-1 07, 08 & Others"
JAXA,"Mu Pad, Uchinoura Space Center, Japan","Wed Jan 17, 2018 21:06 UTC",StatusActive,39.0 ,Success,Japan,2018,Epsilon PBS,ASNARO 2
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Jan 13, 2018 07:20 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,LKW-3
ULA,"SLC-6, Vandenberg AFB, California, USA","Fri Jan 12, 2018 22:11 UTC",StatusRetired,,Success,USA,2018,"Delta IV Medium+ (5,2)",NROL-47
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Fri Jan 12, 2018 03:58 UTC",StatusActive,31.0 ,Success,India,2018,PSLV-XL,Cartosat-2F & Rideshares
CASC,"LC-2, Xichang Satellite Launch Center, China","Thu Jan 11, 2018 23:18 UTC",StatusActive,,Success,China,2018,Long March 3B/YZ-1,BeiDou-3 M7 & M8
CASC,"LC-9, Taiyuan Satellite Launch Center, China","Tue Jan 09, 2018 03:24 UTC",StatusActive,29.75 ,Success,China,2018,Long March 2D,SuperView 03 & 04
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Jan 08, 2018 01:00 UTC",StatusRetired,62.0 ,Success,USA,2018,Falcon 9 Block 4,Zuma
Land Launch,"Site 45/1, Baikonur Cosmodrome, Kazakhstan","Tue Dec 26, 2017 19:00 UTC",StatusActive,,Success,Kazakhstan,2017,Zenit-3 SLBF,AngoSat-1
CASC,"LC-3, Xichang Satellite Launch Center, China","Mon Dec 25, 2017 19:44 UTC",StatusActive,30.8 ,Success,China,2017,Long March 2C,"Yaogan-30 G, H & I"
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Dec 23, 2017 04:14 UTC",StatusActive,29.75 ,Success,China,2017,Long March 2D,LKW-2
SpaceX,"SLC-4E, Vandenberg AFB, California, USA","Sat Dec 23, 2017 01:27 UTC",StatusRetired,62.0 ,Success,USA,2017,Falcon 9 Block 3,Iridium-4
MHI,"LA-Y1, Tanegashima Space Center, Japan","Sat Dec 23, 2017 01:26 UTC",StatusActive,90.0 ,Success,Japan,2017,H-IIA 202,GCOM-C & SLATS
Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Dec 17, 2017 07:21 UTC",StatusRetired,,Success,Kazakhstan,2017,Soyuz FG,Soyuz MS-07 (53S)
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA","Sun Dec 17, 2017",StatusActive,,Success,USA,2017,New Shepard,NS-7
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2017 15:36 UTC",StatusRetired,62.0 ,Success,USA,2017,Falcon 9 Block 3,CRS-13
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Dec 12, 2017 18:36 UTC",StatusRetired,,Success,France,2017,Ariane 5 ES,Galileo FOC FM15-FM18
